Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed,Year_Quarter
Portugal,PRT,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Romania,ROU,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Rwanda,RWA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,90000.0035762787,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,300.0000059604644,2022_0
Senegal,SEN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,955.4909549968852,2022_0
Slovak Republic,SVK,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Slovenia,SVN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
South Africa,ZAF,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,955.4909549968852,2022_0
Spain,ESP,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Sri Lanka,LKA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,50000.0007450581,2022,WDI,Public Debt Indicators,South Asia,223.60679941597957,2022_0
Sweden,SWE,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Tajikistan,TJK,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Central Asia,955.4909549968852,2022_0
Thailand,THA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,East Asia & Pacific,955.4909549968852,2022_0
Turkiye,TUR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,490000.009536743,2022,WDI,Public Debt Indicators,Europe,700.0000068119592,2022_0
Uganda,UGA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,270000.010728836,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,519.6152525944904,2022_0
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,912962.9650808598,2022,WDI,Public Debt Indicators,Europe,955.4909549968852,2022_0
Canada,CAN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,North America,1001.5728369153258,2023_0
United States,USA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,North America,1001.5728369153258,2023_0
Argentina,ARG,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Brazil,BRA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Colombia,COL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Dominican Republic,DOM,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
El Salvador,SLV,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Guatemala,GTM,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Honduras,HND,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Mexico,MEX,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,North America,1001.5728369153258,2023_0
Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Paraguay,PRY,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Peru,PER,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
St. Lucia,LCA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Uruguay,URY,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1001.5728369153258,2023_0
Albania,ALB,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Armenia,ARM,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Australia,AUS,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Austria,AUT,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,South Asia,1001.5728369153258,2023_0
Belgium,BEL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Bosnia and Herzegovina,BIH,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Bulgaria,BGR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
Croatia,HRV,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Cyprus,CYP,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Czechia,CZE,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Denmark,DNK,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Estonia,EST,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Fiji,FJI,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Finland,FIN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
France,FRA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Georgia,GEO,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Germany,DEU,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Greece,GRC,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Hungary,HUN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Iceland,ISL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Ireland,IRL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Italy,ITA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Japan,JPN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Kazakhstan,KAZ,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Central Asia,1001.5728369153258,2023_0
Kenya,KEN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Kosovo,XKX,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Kyrgyz Republic,KGZ,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Central Asia,1001.5728369153258,2023_0
Latvia,LVA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Lithuania,LTU,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Luxembourg,LUX,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Malta,MLT,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Mauritius,MUS,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
Moldova,MDA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Nepal,NPL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,South Asia,1001.5728369153258,2023_0
Netherlands,NLD,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
North Macedonia,MKD,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Norway,NOR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Pakistan,PAK,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,South Asia,1001.5728369153258,2023_0
Philippines,PHL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Poland,POL,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Portugal,PRT,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Romania,ROU,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Rwanda,RWA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
Senegal,SEN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
Slovak Republic,SVK,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Slovenia,SVN,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
South Africa,ZAF,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
Spain,ESP,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Sri Lanka,LKA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,South Asia,1001.5728369153258,2023_0
Sweden,SWE,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Tajikistan,TJK,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Central Asia,1001.5728369153258,2023_0
Thailand,THA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,East Asia & Pacific,1001.5728369153258,2023_0
Turkiye,TUR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Uganda,UGA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Sub-Saharan Africa,1001.5728369153258,2023_0
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,0,1003148.1476466138,2023,WDI,Public Debt Indicators,Europe,1001.5728369153258,2023_0
Canada,CAN,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,8663428.529085862,2021,WDI,Public Debt Indicators,North America,2943.370267072402,2021_0
United States,USA,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,8663428.529085862,2021,WDI,Public Debt Indicators,North America,2943.370267072402,2021_0
Argentina,ARG,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,8319999.69482422,2021,WDI,Public Debt Indicators,Latin America & Caribbean,2884.440967470858,2021_0
Brazil,BRA,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,6929999.82833862,2021,WDI,Public Debt Indicators,Latin America & Caribbean,2632.489283613253,2021_0
Colombia,COL,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,82830001.8310547,2021,WDI,Public Debt Indicators,Latin America & Caribbean,9101.098935351418,2021_0
Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,6280000.20980835,2021,WDI,Public Debt Indicators,Latin America & Caribbean,2505.992859089656,2021_0
Dominican Republic,DOM,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,1549999.95231628,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1244.9899406486304,2021_0
El Salvador,SLV,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,33509998.3215332,2021,WDI,Public Debt Indicators,Latin America & Caribbean,5788.782110386709,2021_0
Guatemala,GTM,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,35200000.7629395,2021,WDI,Public Debt Indicators,Latin America & Caribbean,5932.958853973243,2021_0
Honduras,HND,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,9859999.65667725,2021,WDI,Public Debt Indicators,Latin America & Caribbean,3140.063638953397,2021_0
Mexico,MEX,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,5010000.22888184,2021,WDI,Public Debt Indicators,North America,2238.3029796883707,2021_0
Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,29969999.3133545,2021,WDI,Public Debt Indicators,Latin America & Caribbean,5474.4862145551615,2021_0
Paraguay,PRY,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,0,20110000.6103516,2021,WDI,Public Debt Indicators,Latin America & Caribbean,4484.417533008228,2021_0
